Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2025-02-03,Varumayin Niram Sivappu,1980,https://boxd.it/8HYA7j,4,,,2025-02-02
2025-02-03,10 Cloverfield Lane,2016,https://boxd.it/8I3sUH,3,,,2025-02-03
2025-02-04,Forgotten,2017,https://boxd.it/8IH5lT,3.5,,,2025-02-03
2025-02-04,Gaganam,2011,https://boxd.it/8IP0LX,3.5,Yes,,2025-02-03
2025-02-04,Companion,2025,https://boxd.it/8IRP8B,3.5,,,2025-02-04
2025-02-06,The Spectacular Now,2013,https://boxd.it/8JYjkj,3.5,,,2025-02-05
2025-02-08,Oldboy,2003,https://boxd.it/8Lfh3N,4,,,2025-02-08
2025-02-11,Arjun,2004,https://boxd.it/8NmPxf,2.5,Yes,,2025-02-10
2025-02-11,"Synecdoche, New York",2008,https://boxd.it/8NmPVB,3,,,2025-02-10
2025-02-13,Takkari Donga,2002,https://boxd.it/8Owbo7,3.5,Yes,,2025-02-12
2025-02-15,American Psycho,2000,https://boxd.it/8PElQb,4,Yes,,2025-02-14
2025-02-16,The Aviator,2004,https://boxd.it/8Qlok9,4,,,2025-02-15
2025-02-18,Gangs of New York,2002,https://boxd.it/8RZBMp,3,,,2025-02-18
2025-02-19,The Great Indian Kitchen,2023,https://boxd.it/8SA8cL,3.5,,,2025-02-18
2025-02-19,Blood Diamond,2006,https://boxd.it/8SDSFP,3.5,,,2025-02-19
2025-02-22,What Women Want,2000,https://boxd.it/8Ukzjb,3.5,,,2025-02-21
2025-03-01,Interstellar,2014,https://boxd.it/8YMBG9,5,Yes,,2025-03-01
2025-03-02,Dragon,2025,https://boxd.it/8Zr6UB,3.5,,,2025-03-02
2025-03-07,Click,2006,https://boxd.it/92HhBJ,2.5,,,2025-03-06
2025-03-09,The Gorge,2025,https://boxd.it/93URSV,3,,,2025-03-08
2025-03-10,Snowpiercer,2013,https://boxd.it/95jJRp,4,,,2025-03-10
2025-03-11,Nightcrawler,2014,https://boxd.it/95Qq0n,4,Yes,,2025-03-11
2025-03-12,Jarhead,2005,https://boxd.it/964lDd,3,,,2025-03-11
2025-03-13,Kudumbasthan,2025,https://boxd.it/96U4LD,3,,,2025-03-12
2025-03-13,Full Metal Jacket,1987,https://boxd.it/970rVD,3,,,2025-03-13
2025-03-14,Ranam,2006,https://boxd.it/976iBL,3.5,Yes,,2025-03-13
2025-03-14,Wrath of Man,2021,https://boxd.it/97ax0D,3,,,2025-03-14
2025-03-15,The Man from U.N.C.L.E.,2015,https://boxd.it/98106p,3.5,,,2025-03-15
2025-03-16,Novocaine,2025,https://boxd.it/98k7T7,3.5,,,2025-03-16
2025-03-17,Mickey 17,2025,https://boxd.it/994k5L,3,,,2025-03-16
2025-03-18,Unhinged,2020,https://boxd.it/99EK21,3,,,2025-03-17
2025-03-19,The Painted Veil,2006,https://boxd.it/9agrjX,3,,,2025-03-18
2025-03-21,Twelve Monkeys,1995,https://boxd.it/9bnbV5,3.5,,,2025-03-21
2025-03-23,They Live,1988,https://boxd.it/9ceGhr,3.5,,,2025-03-22
2025-03-25,Speak No Evil,2024,https://boxd.it/9dEWBj,4,Yes,,2025-03-24
2025-03-26,Adolescence,2025,https://boxd.it/9edRnr,3.5,,,2025-03-25
2025-03-30,Dragon,2025,https://boxd.it/9gjZEF,3.5,Yes,,2025-03-29
2025-04-01,Court - State Vs. A Nobody,2025,https://boxd.it/9hMumR,3.5,,,2025-04-01
2025-04-03,Final Destination,2000,https://boxd.it/9iJPIn,2.5,,,2025-04-02
